Mean,STD
0.4781880000000001,0.49989274752211604
0.19065399999999996,0.7923877100205408
0.8981379999999999,0.3085824032790032
0.488322,0.3676397713281098
-0.053696,0.5085925147904168
-0.6304499999999998,0.5694368302959328
0.35540999999999995,0.5226156599100272
-0.37540400000000007,0.38527887483608286
-0.013095999999999991,0.652353835047239
0.42075799999999997,0.36625971939379326
0.41836400000000007,0.5100655194855532
0.04289199999999999,0.42030414921665893
0.38781800000000005,0.832305752763991
0.41490199999999994,0.42148043251329786
0.363992,0.5019882795511491
0.54723,0.41694255796051266
0.4444760000000001,0.47282614697212355
-0.20817399999999997,0.4093356973923284
-0.13079999999999997,0.42875376814376687
-0.31794599999999995,0.43559252098278095
0.5391840000000001,0.589707790592692
-0.066282,0.8635224922209198
-0.14906399999999997,0.305502822141031
0.16720600000000002,0.39867803163400295
0.6833680000000001,0.33319903361204395
0.3891439999999999,0.38235634734229423
-0.26940600000000003,0.4455832218715662
-0.07260799999999999,0.25783053867272765
0.19401200000000007,0.5062204415190725
0.279044,0.6396928803284098
-0.4604159999999999,0.6291912376851985
0.5696499999999999,0.7675263448794665
0.4960160000000001,0.7167795337245523
0.69033,0.4562594721936045
0.146624,0.7891861254727275
-0.091934,0.40242150417840505
0.16802599999999998,0.31552593263956485
0.4837439999999999,0.6510107033934028
-0.5628080000000001,0.7479810377320555
-0.5569739999999999,0.5502757886549543
-0.7195020000000001,0.8162569823861342
-0.13766,0.9031236008450678
-0.35783000000000004,0.3693334091885774
0.40375200000000006,0.3393328296485781
-0.342786,0.44318906597712976
0.47530200000000006,0.4850141686746131
0.209288,0.7399307139605605
-0.500084,0.6363716958354639
0.20879200000000003,0.5225497794147335
-0.6822840000000002,0.43467726930883044
-0.9108719999999998,0.3045752774166764
-1.0202679999999997,0.4606916452100977
-0.708244,0.7447158708431789
-0.6186119999999999,0.3488535355665912
-0.43116399999999994,0.8275198303546883
