Mean,STD
0.687042,0.9243606115135191
0.393542,0.6449586088558357
1.3456980000000005,0.31117259303933487
0.685994,0.36785991314896055
-0.03536600000000001,0.7493810945249236
-0.9124559999999998,0.8738950277518529
0.547536,0.4238424801739438
-0.564452,0.4073543005161718
0.07495000000000002,0.47739971932107705
0.5981979999999998,0.45605655065581335
0.69227,0.5176079006200676
0.12438600000000007,0.42736518218167524
0.6422860000000001,0.9398423073778148
0.6465679999999999,0.5014643920578616
0.5940079999999999,0.5139393330261585
0.7644859999999999,0.5347147994812878
0.7211420000000001,0.42760021164176054
-0.239666,0.39103178830712304
-0.10497600000000001,0.3598873222028708
-0.45279800000000014,0.6224465737778971
0.8201360000000001,0.49379038034928363
-0.18032000000000004,0.885950744087401
-0.23526799999999998,0.34769558025015246
0.285722,0.5166617438981167
1.007748,0.34119019015619945
0.6225100000000001,0.4640312010892303
-0.31743,0.41500568738838495
-0.09677200000000001,0.346425786478511
0.295152,0.8339020738248657
0.415952,0.572344574871042
-0.6841740000000001,1.0781566884597935
0.734606,0.7791608715766458
0.7929200000000001,0.9071829370261395
1.0366680000000001,0.4946215940196993
0.3878720000000001,0.7854305177841429
-0.09636600000000003,0.52900981676647
0.22237599999999996,0.43413942984831455
0.8385820000000002,0.5912523884360827
-0.7531259999999999,0.5228071300877487
-0.774882,0.7415938944320021
-0.89292,0.7395899803667053
-0.21013599999999996,1.02819304284216
-0.481422,0.3022264969891835
0.6101699999999998,0.4219152618295597
-0.4798639999999999,0.5346904268130207
0.6593220000000001,0.45547746394822425
0.3590899999999999,0.8663331680993286
-0.6602300000000001,0.7014350462794253
0.2852000000000001,0.5950191193039556
-1.0665920000000002,0.5281290627540679
-1.3217559999999997,0.33884571537998315
-1.5097800000000003,0.5667971575751718
-1.029838,0.6144006631877038
-0.873386,0.38100456799279003
-0.635242,0.8199204400475958
